order_id,customer,quantity,status
ORD00592,"Davila, Morris and Hester",401,Shipped
ORD00593,"Serrano, Greene and Bond",232,Cancelled
ORD00594,"Bowers, Jackson and Hendricks",500,Pending
ORD00595,"Miller, Wood and Ross",279,Pending
ORD00596,Elliott Inc,333,Delivered
ORD00597,"Bowman, Davidson and Hamilton",22,Delivered
ORD00598,Miller Ltd,207,Shipped
ORD00599,Solis Group,257,Delivered
ORD00600,Hunter PLC,254,Shipped
ORD00601,Webb PLC,20,Cancelled
ORD00602,Weber-Valdez,383,Processing
ORD00603,Hopkins Inc,169,Shipped
ORD00604,Martin Ltd,355,Delivered
ORD00605,Deleon-Castro,452,Pending
ORD00606,"Golden, Lowe and Johnson",71,Processing
ORD00607,Mcdonald-Burton,331,Cancelled
ORD00608,Brown-Woodward,461,Shipped
ORD00609,"Torres, Parker and Whitney",231,Pending
ORD00610,Peters LLC,188,Pending
ORD00611,"Moore, Lewis and Stevens",64,Shipped
ORD00612,"Guerrero, Kim and Ramirez",162,Processing
ORD00613,"Wilson, Stephenson and Walter",394,Delivered
ORD00614,Garcia-Maxwell,155,Shipped
ORD00615,"Le, Miller and Combs",9,Cancelled
ORD00616,Bennett-Smith,305,Cancelled
ORD00617,Jones-Ross,331,Pending
ORD00618,Alvarez-Hurst,322,Pending
ORD00619,Morales-Lopez,263,Pending
ORD00620,"Hoffman, Taylor and Welch",435,Shipped
ORD00621,Torres-Torres,166,Pending
ORD00622,"Peterson, Thompson and Brown",226,Shipped
ORD00623,"Stone, Kennedy and Edwards",433,Pending
ORD00624,Jones PLC,353,Pending
ORD00625,"Johnson, Rodriguez and Vang",250,Delivered
ORD00626,Potter and Sons,259,Delivered
ORD00627,Perry-Gomez,347,Shipped
ORD00628,"Jackson, King and Sutton",453,Processing
ORD00629,"Stewart, Nichols and Randall",394,Cancelled
ORD00630,"Turner, Anderson and Wise",330,Pending
ORD00631,Calderon-Davis,31,Shipped
ORD00632,Li-Mata,182,Pending
ORD00633,"Rosales, Gonzalez and Young",355,Shipped
ORD00634,"Griffin, Gonzales and Adams",397,Shipped
ORD00635,Williams LLC,404,Shipped
ORD00636,"Mcdaniel, Bishop and Cooper",354,Delivered
ORD00637,Flores Ltd,150,Processing
ORD00638,Allen Inc,137,Cancelled
ORD00639,"Sanchez, Bruce and Hill",400,Shipped
ORD00640,Peterson Ltd,187,Cancelled
ORD00641,Johnson Group,451,Shipped
ORD00642,"Andrade, Morris and Sanchez",500,Shipped
ORD00643,Johnson Ltd,139,Processing
ORD00644,Cochran-Lopez,186,Pending
ORD00645,Watson-Maxwell,92,Pending
ORD00646,Henry PLC,72,Shipped
ORD00647,Lopez and Sons,74,Shipped
ORD00648,Jenkins LLC,149,Delivered
ORD00649,Clark-Rodriguez,26,Pending
ORD00650,Schwartz-Martinez,425,Processing
ORD00651,Rogers PLC,271,Processing
ORD00652,Jones-Walter,298,Cancelled
ORD00653,King-Harris,45,Cancelled
ORD00654,"Thomas, Nguyen and Lane",55,Delivered
ORD00655,"Rivers, Shaw and Salazar",446,Processing
ORD00656,Pena PLC,77,Delivered
ORD00657,"Nash, Silva and Ford",432,Delivered
ORD00658,Browning-Lee,403,Pending
ORD00659,Gordon-Weber,451,Delivered
ORD00660,Gonzalez-Tran,218,Processing
ORD00661,Greene-Bowman,480,Delivered
ORD00662,"Mullins, Guzman and Gates",429,Shipped
ORD00663,Ortiz-Hernandez,15,Processing
ORD00664,Perez Ltd,211,Pending
ORD00665,"Edwards, Willis and Brady",486,Pending
ORD00666,"Johnson, Miller and Reyes",427,Delivered
ORD00667,"Nunez, Jacobson and Garcia",128,Cancelled
ORD00668,Gross Group,265,Processing
ORD00669,"Weber, Alexander and Sosa",177,Pending
ORD00670,Waters-Lamb,137,Shipped
ORD00671,Adams and Sons,316,Delivered
ORD00672,"Smith, Oneill and Webb",478,Delivered
ORD00673,Brewer-Hill,281,Pending
ORD00674,"Choi, Gonzalez and Dillon",150,Shipped
ORD00675,Turner LLC,424,Pending
ORD00676,Clark-Hall,454,Processing
ORD00677,"Smith, Dennis and Williams",331,Delivered
ORD00678,Harrington PLC,154,Processing
ORD00679,"Moore, Weaver and Callahan",391,Delivered
ORD00680,"Pacheco, Reeves and Hurley",70,Pending
ORD00681,Martinez LLC,416,Delivered
ORD00682,"Evans, Coffey and Green",420,Cancelled
ORD00683,Cook PLC,435,Shipped
ORD00684,"Yang, Williams and Clark",41,Processing
ORD00685,"Wallace, Wilkins and Paul",277,Pending
ORD00686,Johnson-Willis,256,Processing
ORD00687,"Parsons, Yates and Wright",97,Processing
ORD00688,Robbins-Rich,133,Cancelled
ORD00689,"Graham, Mayo and Mitchell",5,Delivered
ORD00690,Stanley-Villarreal,256,Shipped
ORD00691,"Hawkins, Williams and Perez",244,Pending
ORD00692,Deleon Ltd,109,Shipped
ORD00693,"Terry, Jones and Villarreal",74,Delivered
ORD00694,"Holt, Mccann and Garcia",39,Processing
ORD00695,Figueroa Inc,14,Pending
ORD00696,"Baker, Bates and Weaver",500,Processing
ORD00697,Rodgers-Kelly,294,Delivered
ORD00698,Mcbride-Diaz,457,Shipped
ORD00699,"Tran, Johnson and Anderson",76,Delivered
ORD00700,Miller-Miller,328,Processing
ORD00701,Hill PLC,481,Processing
ORD00702,Hoffman LLC,60,Pending
ORD00703,Castillo PLC,219,Processing
ORD00704,"Crawford, Allen and Reed",166,Pending
ORD00705,Carter LLC,325,Shipped
ORD00706,Lambert-Gray,216,Pending
ORD00707,"Griffin, Vaughn and King",437,Pending
ORD00708,Young Group,64,Cancelled
ORD00709,"Miller, Briggs and Allen",373,Processing
ORD00710,"Mitchell, Ortiz and Davis",252,Shipped
ORD00711,"James, Mcclain and Garcia",300,Pending
ORD00712,Johnson-Hopkins,170,Shipped
ORD00713,Warren and Sons,176,Shipped
ORD00714,"Pollard, Wood and Ramirez",363,Shipped
ORD00715,Simpson PLC,20,Processing
ORD00716,Gray-Bonilla,356,Processing
ORD00717,"Lawrence, Martin and Cunningham",454,Pending
ORD00718,Jones LLC,355,Shipped
ORD00719,"Hernandez, Evans and Robinson",49,Shipped
ORD00720,Kemp PLC,138,Pending
ORD00721,Smith-Griffin,474,Delivered
ORD00722,Martinez Ltd,253,Cancelled
ORD00723,"Moore, Santana and Carter",162,Cancelled
ORD00724,Snyder-Pearson,337,Shipped
ORD00725,Mitchell Ltd,116,Pending
ORD00726,Hubbard Ltd,16,Delivered
ORD00727,"Andrews, Reilly and Weber",115,Cancelled
ORD00728,Wells Group,478,Shipped
ORD00729,Pena-Sullivan,459,Delivered
ORD00730,Gutierrez-Jackson,343,Shipped
ORD00731,Anderson-Johnson,228,Shipped
ORD00732,Gibson-Ward,178,Cancelled
ORD00733,"Hayes, Allen and Lucas",375,Pending
ORD00734,"Thompson, Nelson and Donovan",68,Pending
ORD00735,Thompson Inc,295,Processing
ORD00736,"Harris, Buckley and Johnson",105,Processing
ORD00737,Walsh-Barber,152,Processing
ORD00738,Hurst-Copeland,293,Delivered
ORD00739,Marsh and Sons,264,Delivered
ORD00740,English Inc,290,Delivered
ORD00741,"Snyder, Hamilton and Clark",238,Processing
ORD00742,"Ballard, Grant and Graves",217,Processing
ORD00743,Kelly-Pennington,473,Processing
ORD00744,Carter Inc,285,Shipped
ORD00745,Jones Group,247,Pending
ORD00746,"Morris, Price and Daniel",395,Cancelled
ORD00747,Roy LLC,305,Delivered
ORD00748,Thompson PLC,414,Pending
ORD00749,Martin Inc,306,Shipped
ORD00750,"Crawford, Lambert and Mahoney",453,Pending
ORD00751,Best and Sons,278,Processing
ORD00752,"Gonzalez, Underwood and Hayes",457,Cancelled
ORD00753,Patel LLC,219,Delivered
ORD00754,Austin-Hahn,408,Pending
ORD00755,Odonnell and Sons,52,Delivered
ORD00756,Pearson-Ramirez,376,Cancelled
ORD00757,Mora Group,445,Shipped
ORD00758,Torres and Sons,292,Delivered
ORD00759,Thomas PLC,178,Pending
ORD00760,"Jacobs, Abbott and Porter",299,Delivered
ORD00761,Estrada and Sons,372,Delivered
ORD00762,Petersen PLC,270,Cancelled
ORD00763,Alvarado LLC,254,Processing
ORD00764,"Baldwin, Gardner and Chapman",325,Processing
ORD00765,Thomas-Jackson,279,Delivered
ORD00766,"Robertson, Herrera and Molina",46,Delivered
ORD00767,Thompson-Simmons,391,Delivered
ORD00768,Scott-Andrews,57,Processing
ORD00769,Allen LLC,95,Pending
ORD00770,Weber PLC,5,Processing
ORD00771,"Ray, Eaton and Shaw",165,Delivered
ORD00772,Bell Inc,76,Pending
ORD00773,Stanton-Morgan,292,Pending
ORD00774,"Little, Williams and Munoz",462,Shipped
ORD00775,Jones-Clark,195,Cancelled
ORD00776,"Lewis, Winters and Rich",472,Pending
ORD00777,"Hall, Steele and Nelson",472,Shipped
ORD00778,Garcia Group,51,Processing
ORD00779,"Wright, Walsh and Rogers",258,Delivered
ORD00780,"Snyder, Berry and Gonzalez",352,Cancelled
ORD00781,Mcintosh-Parker,163,Processing
ORD00782,"Adams, Roberts and Robinson",98,Delivered
ORD00783,"Torres, Cobb and Ruiz",31,Cancelled
ORD00784,"Anderson, Mosley and Davidson",499,Cancelled
ORD00785,Hudson-Henry,303,Processing
ORD00786,Graham-Franklin,266,Delivered
ORD00787,Robinson-Perez,95,Processing
ORD00788,"Butler, Baker and Grant",418,Pending
ORD00789,Mays Inc,170,Cancelled
ORD00790,Alvarado-Fuller,133,Cancelled
ORD00791,Smith Inc,107,Pending
ORD00792,"Baker, Fox and Lee",381,Cancelled
ORD00793,Berry-Park,9,Shipped
ORD00794,"Meyer, Chapman and Stokes",67,Cancelled
ORD00795,Payne Group,406,Cancelled
ORD00796,Ramsey and Sons,160,Cancelled
ORD00797,Braun-Moody,354,Pending
ORD00798,Beck-Davis,96,Pending
ORD00799,"Jones, Peterson and Hutchinson",98,Delivered
ORD00800,"Shaffer, Chavez and Martinez",187,Shipped
ORD00801,"Garrison, Callahan and Hughes",338,Pending
ORD00802,"Mccormick, Ellis and Young",420,Processing
ORD00803,Thomas-Sims,242,Cancelled
ORD00804,Johnson LLC,368,Processing
ORD00805,Sullivan-Barnes,110,Shipped
ORD00806,"Delgado, Galvan and Thompson",441,Shipped
ORD00807,"Farley, Reyes and Davis",273,Processing
ORD00808,"Franklin, Simon and Elliott",414,Processing
ORD00809,Rodriguez PLC,143,Processing
ORD00810,Price LLC,330,Cancelled
ORD00811,Anderson-Martinez,415,Shipped
ORD00812,"Carson, Davis and Torres",131,Cancelled
ORD00813,Carter-Patel,176,Processing
ORD00814,Green Group,350,Cancelled
ORD00815,Martin and Sons,405,Shipped
ORD00816,Shaw-Torres,104,Pending
ORD00817,Hernandez Ltd,110,Cancelled
ORD00818,"Kelley, Rogers and Dixon",104,Delivered
ORD00819,"Smith, Marshall and Parks",404,Shipped
ORD00820,"Pollard, Boyd and Payne",482,Cancelled
ORD00821,Ray Inc,285,Cancelled
ORD00822,Clayton and Sons,125,Pending
ORD00823,Rodriguez LLC,99,Processing
ORD00824,"Carroll, Cunningham and Jackson",481,Cancelled
ORD00825,"Erickson, Harrington and Howell",387,Delivered
ORD00826,"Sims, Riley and Hartman",449,Cancelled
ORD00827,Gordon-Nelson,355,Pending
ORD00828,Neal Inc,137,Cancelled
ORD00829,Murphy and Sons,365,Cancelled
ORD00830,Hudson-Clark,124,Pending
ORD00831,Hoover PLC,220,Cancelled
ORD00832,"Clark, Carr and Brown",445,Processing
ORD00833,"Williams, Frazier and Palmer",166,Delivered
ORD00834,Evans Inc,52,Processing
ORD00835,Holmes-Chen,229,Delivered
ORD00836,Lewis Ltd,208,Delivered
ORD00837,Jimenez Inc,461,Pending
ORD00838,"Carlson, Glover and Macias",154,Delivered
ORD00839,Mcguire-Thompson,13,Processing
ORD00840,Lucero PLC,99,Delivered
ORD00841,"Reeves, Smith and Daniels",421,Shipped
ORD00842,"Farley, Cox and Randolph",398,Cancelled
ORD00843,House-Hill,56,Processing
ORD00844,"Strong, Davis and Jones",290,Processing
ORD00845,Reed Group,118,Cancelled
ORD00846,Phillips-Buchanan,174,Cancelled
ORD00847,"Taylor, Aguilar and Guzman",315,Pending
ORD00848,"Brown, Mayo and Yoder",196,Shipped
ORD00849,Hess-Frederick,488,Shipped
ORD00850,Summers Ltd,107,Cancelled
ORD00851,Young-Hampton,22,Cancelled
ORD00852,Pearson LLC,393,Shipped
ORD00853,Hughes-Bailey,118,Shipped
ORD00854,"Webb, Webster and Curtis",263,Cancelled
ORD00855,"Glass, James and Cooper",319,Cancelled
ORD00856,Sanchez Ltd,33,Cancelled
ORD00857,Lopez PLC,200,Processing
ORD00858,Graham PLC,182,Processing
ORD00859,Lee-Armstrong,309,Pending
ORD00860,"Mosley, Walker and Padilla",316,Delivered
ORD00861,White Inc,327,Pending
ORD00862,"Valdez, Moreno and Baker",84,Shipped
ORD00863,"Friedman, Simpson and Cervantes",192,Delivered
ORD00864,Lara-Brown,14,Shipped
ORD00865,West PLC,239,Pending
ORD00866,"Hardy, Roach and Thomas",144,Cancelled
ORD00867,Wagner-Carter,460,Shipped
ORD00868,"Young, Reilly and Ramos",324,Cancelled
ORD00869,Holmes-Parks,83,Cancelled
ORD00870,Casey-Cook,287,Processing
ORD00871,Gonzalez-Jones,346,Shipped
ORD00872,"Butler, Parker and Franklin",478,Pending
ORD00873,Ramirez PLC,43,Cancelled
ORD00874,Chambers-Orr,221,Processing
ORD00875,Mcguire-Reyes,280,Processing
ORD00876,"Mcconnell, Hamilton and Cox",147,Pending
ORD00877,Santiago-Morgan,93,Processing
ORD00878,Schneider PLC,312,Cancelled
ORD00879,"Morgan, Johnson and Richardson",291,Delivered
ORD00880,"Terry, Long and Morton",20,Processing
ORD00881,Fisher-Mcgee,328,Delivered
ORD00882,Schroeder Group,16,Delivered
ORD00883,Campbell-Brooks,424,Delivered
ORD00884,"Harris, Brown and Hebert",30,Processing
ORD00885,Jensen-Nelson,142,Pending
ORD00886,"Arellano, Johnson and Patel",149,Delivered
ORD00887,Williams Group,463,Pending
ORD00888,"Rodriguez, Haynes and King",480,Shipped
ORD00889,"Foley, Thompson and White",302,Delivered
ORD00890,"Simon, Weaver and Ward",220,Cancelled
ORD00891,Parsons-Taylor,75,Shipped
ORD00892,King-Miller,399,Delivered
ORD00893,Sandoval-Hamilton,173,Delivered
ORD00894,Bond-Reed,2,Shipped
ORD00895,Daniels Ltd,431,Shipped
ORD00896,Richards PLC,163,Shipped
ORD00897,Banks Ltd,270,Processing
ORD00898,"Knight, Morris and Prince",421,Shipped
ORD00899,Williams and Sons,472,Cancelled
ORD00900,"Gonzales, Austin and Richardson",250,Cancelled
ORD00901,"Olson, Weeks and Nelson",260,Shipped
ORD00902,"Bowman, Welch and Barry",191,Delivered
ORD00903,"Townsend, Lucas and Mendez",252,Shipped
ORD00904,Baker-Gregory,211,Cancelled
ORD00905,"Larsen, Norton and Johnston",267,Cancelled
ORD00906,Maynard Group,494,Delivered
ORD00907,"White, Anderson and Anderson",242,Pending
ORD00908,Rogers Inc,24,Pending
ORD00909,Garcia and Sons,326,Shipped
ORD00910,Conley-Russell,159,Shipped
ORD00911,"Cooper, Wolfe and Duncan",158,Pending
ORD00912,Robinson-Wallace,218,Processing
ORD00913,Roberson-Henderson,276,Shipped
ORD00914,"Mason, Johnson and Johnson",214,Pending
ORD00915,Gillespie LLC,298,Pending
ORD00916,Clark-Calderon,180,Processing
ORD00917,Scott-Weaver,34,Shipped
ORD00918,Barnes Ltd,9,Processing
ORD00919,"Blake, Ray and Valenzuela",225,Delivered
ORD00920,Kelly Group,40,Delivered
ORD00921,"Nguyen, Rodriguez and Perez",110,Shipped
ORD00922,"Daniels, Chandler and Santiago",394,Delivered
ORD00923,Gonzalez-Hess,204,Shipped
ORD00924,Chan-Brown,445,Pending
ORD00925,Walton Ltd,72,Pending
ORD00926,"Taylor, Mueller and Arnold",19,Shipped
ORD00927,"Ramos, Morris and Whitehead",67,Processing
ORD00928,Holmes-Schultz,370,Processing
ORD00929,"Brooks, Mcguire and Black",53,Shipped
ORD00930,"Jones, Davis and Harris",452,Processing
ORD00931,Allen Inc,494,Processing
ORD00932,Waters-Walker,108,Processing
ORD00933,Harris-Wilson,342,Shipped
ORD00934,Lang Inc,406,Delivered
ORD00935,Gross Inc,2,Cancelled
ORD00936,"Castro, Stephens and Moon",299,Delivered
ORD00937,"Bennett, Burns and Montoya",212,Processing
ORD00938,Schultz LLC,163,Delivered
ORD00939,Wilcox-Jackson,37,Processing
ORD00940,Scott-Small,301,Delivered
ORD00941,Phillips and Sons,223,Processing
ORD00942,George-Soto,96,Delivered
ORD00943,Sullivan LLC,276,Processing
ORD00944,"Blackburn, Rhodes and Sanchez",59,Processing
ORD00945,Garcia-Riley,139,Processing
ORD00946,"Dixon, Gomez and Velasquez",286,Delivered
ORD00947,Rice-Barr,44,Processing
ORD00948,Mueller-Smith,300,Cancelled
ORD00949,White Group,365,Delivered
ORD00950,Hunter-Lyons,300,Pending
ORD00951,Atkins-Perez,256,Processing
ORD00952,"Mccall, Holland and Adams",144,Shipped
ORD00953,Walter-Adkins,25,Shipped
ORD00954,Gibson-Reed,324,Delivered
ORD00955,Douglas and Sons,166,Delivered
ORD00956,Mcconnell Group,302,Processing
ORD00957,"Robinson, Schmidt and Humphrey",234,Processing
ORD00958,"Newton, Bryant and Diaz",5,Processing
ORD00959,"Hodge, Wilson and Kirk",73,Shipped
ORD00960,"Davila, Jenkins and Douglas",211,Delivered
ORD00961,Brown-Phelps,406,Cancelled
ORD00962,"Reed, Perez and Elliott",140,Processing
ORD00963,Bailey-Lee,346,Pending
ORD00964,Myers-Rivas,254,Pending
ORD00965,"Garcia, Weber and Carr",320,Delivered
ORD00966,Taylor-Thomas,312,Delivered
ORD00967,"Snow, West and Mcdonald",168,Processing
ORD00968,Henderson PLC,269,Pending
ORD00969,"Oliver, Reed and Jennings",135,Pending
ORD00970,Perez and Sons,263,Shipped
ORD00971,"Howell, Williams and Gibson",183,Processing
ORD00972,"Sellers, Wu and Williams",119,Processing
ORD00973,Brewer LLC,378,Delivered
ORD00974,"Phillips, Ross and Hernandez",70,Delivered
ORD00975,"Thomas, Lopez and Chang",274,Processing
ORD00976,"Garner, Dorsey and Palmer",184,Processing
ORD00977,"Hale, May and Mendoza",118,Delivered
ORD00978,"Palmer, Smith and Kim",236,Processing
ORD00979,Garcia Group,261,Cancelled
ORD00980,"Knight, Obrien and Mcgee",221,Shipped
ORD00981,"West, Williams and Norman",394,Cancelled
ORD00982,Morrow-Fleming,346,Cancelled
ORD00983,Torres PLC,348,Delivered
ORD00984,"Duarte, Cameron and Hernandez",444,Pending
ORD00985,Davis-Watkins,47,Delivered
ORD00986,Miller-Ford,71,Cancelled
ORD00987,Hanson-Bailey,196,Shipped
ORD00988,Hays Ltd,445,Processing
ORD00989,Warren-Walker,313,Cancelled
ORD00990,Jones-Ellis,332,Pending
ORD00991,Webb-Reed,218,Cancelled
ORD00992,Neal Inc,432,Delivered
ORD00993,Dickerson Inc,89,Processing
ORD00994,Robertson-Cruz,212,Cancelled
ORD00995,Moore-Oliver,42,Pending
ORD00996,Johnson-Pham,166,Processing
ORD00997,"Payne, Smith and Rodriguez",389,Delivered
ORD00998,Morris-Robbins,347,Shipped
ORD00999,Harris Ltd,315,Delivered
ORD01000,"Vega, Burgess and Brown",62,Processing
ORD01001,Zimmerman-Hale,474,Pending
ORD01002,Turner-Jarvis,424,Cancelled
ORD01003,Keith Ltd,60,Processing
ORD01004,"Jones, Yates and Williams",71,Shipped
ORD01005,Morton Group,389,Shipped
ORD01006,"Carr, Suarez and Chen",172,Delivered
ORD01007,Smith Ltd,304,Processing
ORD01008,Mann Ltd,458,Processing
ORD01009,"Wells, Rogers and Schmidt",90,Processing
ORD01010,"Gross, Johnson and Buchanan",474,Processing
ORD01011,Parks PLC,232,Cancelled
ORD01012,"Collins, James and Anderson",490,Pending
ORD01013,"Powell, Lawrence and Vincent",58,Shipped
ORD01014,"Conley, Ortiz and Roberts",413,Cancelled
ORD01015,"Martin, Hernandez and Mann",106,Cancelled
ORD01016,Barrett-Williams,335,Cancelled
ORD01017,Simmons-Deleon,425,Pending
ORD01018,Beltran LLC,325,Processing
ORD01019,Henry LLC,434,Delivered
ORD01020,"Fernandez, Martinez and Rice",452,Cancelled
ORD01021,Johnson Inc,195,Cancelled
ORD01022,Castillo-Lin,356,Shipped
ORD01023,"Cox, Bailey and Lynch",74,Cancelled
ORD01024,Cooper-Parker,370,Processing
ORD01025,"Brown, Vaughn and Moreno",55,Delivered
ORD01026,Juarez-Boyd,185,Cancelled
ORD01027,Mitchell and Sons,206,Shipped
ORD01028,Melton LLC,156,Processing
ORD01029,Gregory-Lozano,55,Delivered
ORD01030,"Diaz, Schultz and Ruiz",62,Shipped
ORD01031,Ho-Bond,50,Shipped
ORD01032,"Jones, Stewart and Gonzalez",482,Pending
ORD01033,"Cunningham, Lowery and Moreno",6,Pending
ORD01034,"Nguyen, Ferrell and Sharp",239,Cancelled
ORD01035,Arnold-Gilbert,467,Delivered
ORD01036,"Johnson, Warren and Miller",240,Processing
ORD01037,"Wallace, Morales and Floyd",403,Delivered
ORD01038,Miller-Oliver,193,Cancelled
ORD01039,Fleming-Vasquez,270,Cancelled
ORD01040,Barry Group,498,Pending
ORD01041,West Inc,51,Delivered
ORD01042,Wood and Sons,426,Shipped
ORD01043,"Frederick, Russell and Cruz",161,Cancelled
ORD01044,Ramirez and Sons,207,Pending
ORD01045,Dennis-Cunningham,430,Processing
ORD01046,"Conley, Nichols and Francis",214,Delivered
ORD01047,Warner-Schwartz,153,Delivered
ORD01048,Miles and Sons,226,Shipped
ORD01049,"Mercado, Campbell and Silva",488,Delivered
ORD01050,"Johnston, Perez and Hamilton",142,Delivered
ORD01051,Lewis-Velasquez,104,Processing
ORD01052,"Davis, Randall and Myers",315,Delivered
ORD01053,Rodriguez LLC,357,Delivered
ORD01054,Obrien-Berry,123,Processing
ORD01055,Weber-Burke,332,Delivered
ORD01056,Johnson LLC,490,Shipped
ORD01057,"Ford, Conner and Hale",327,Processing
ORD01058,"Cross, Griffin and Sweeney",112,Processing
ORD01059,Huffman-Dyer,25,Shipped
ORD01060,Eaton-Carson,181,Processing
ORD01061,"Thomas, Tucker and Smith",282,Delivered
ORD01062,"West, Baker and Day",241,Shipped
ORD01063,"Smith, Wilson and Petty",170,Pending
ORD01064,Hansen Ltd,236,Pending
ORD01065,Velazquez-Chambers,186,Shipped
ORD01066,"Jimenez, Daniels and Miller",495,Shipped
ORD01067,Bryan Group,174,Delivered
ORD01068,Santiago Ltd,93,Shipped
ORD01069,Smith-Andrews,313,Shipped
ORD01070,Rowe-White,40,Processing
ORD01071,"Bowman, Reilly and Weaver",52,Processing
ORD01072,"Dickerson, Hernandez and Gutierrez",468,Shipped
ORD01073,"Perez, Galvan and Rodriguez",351,Pending
ORD01074,Turner-Williamson,342,Delivered
ORD01075,Simmons-Jones,16,Pending
ORD01076,"Rowe, Roberts and Mccormick",143,Cancelled
ORD01077,Mason-Thomas,442,Delivered
ORD01078,"Graves, Green and White",1,Processing
ORD01079,Hayden Ltd,157,Processing
ORD01080,"Rivera, Peterson and Jackson",106,Pending
ORD01081,"Lane, Torres and Patton",116,Pending
ORD01082,Brown and Sons,155,Cancelled
ORD01083,Brown-Harrison,20,Processing
ORD01084,Soto-Archer,192,Processing
ORD01085,Olson-Johnson,365,Delivered
ORD01086,Cross Inc,463,Shipped
ORD01087,"Weiss, Scott and Rocha",74,Cancelled
ORD01088,Olson Ltd,173,Processing
ORD01089,Cabrera and Sons,432,Delivered
ORD01090,Scott-Young,373,Pending
ORD01091,"Moore, Mcdonald and Sanchez",268,Shipped
ORD01092,Garza Ltd,450,Cancelled
ORD01093,Miller Group,448,Delivered
ORD01094,Morales Inc,79,Shipped
ORD01095,Watson Group,1,Delivered
ORD01096,"Daugherty, Patterson and Williams",151,Cancelled
ORD01097,Thompson-Reid,433,Shipped
ORD01098,Hughes-Hunter,476,Pending
ORD01099,"Krueger, Smith and Martin",145,Pending
